# --------------------------------------------------------------------------------------------------------
# Contents:
# Properties of the horizons of different soil profiles of the Dutch Soil Map.
#
# Source:
# Download "Bodemkaart 1:50.000" at https://bodemdata.nl/basiskaarten. This file is a modified version of the table "soilhorizon" within "BRO-SGM-DownloadBodemkaart-V2024-01_1.gpkg"
#
# Date:
# 2025-08-05
# --------------------------------------------------------------------------------------------------------
normalsoilprofile_id,layernumber,faohorizonnotation,ztop,zbottom,staringseriesblock,organicmattercontent,organicmattercontent10p,organicmattercontent90p,acidity,acidity10p,acidity90p,cnratio,peattype,calciccontent,fedith,loamcontent,loamcontent10p,loamcontent90p,lutitecontent,lutitecontent10p,lutitecontent90p,sandmedian,sandmedian10p,sandmedian90p,siltcontent,density
9028040,4,Bwb,0.8,0.95,203,0.9,0.3,2,4.4,4,4.8,17,,0,0.4,23,15,35,6,3,8,150,130,180,17,1.597
9028040,5,Cy,0.95,1.2,203,0.3,0.1,1,4.7,4,5,17,,0,0.4,23,15,35,4,3,8,150,130,180,19,1.626
8041,1,Aap,0,0.25,103,3.4,2,7,4.5,4.2,5,11,,0,0.7,28,15,40,7,4,10,150,130,180,21,1.402
8041,2,Aa,0.25,0.65,103,2.5,1.5,5,4.3,4,4.8,11,,0,0.7,28,15,40,7,4,10,150,130,180,21,1.436
8041,3,Ahb,0.65,0.8,103,1.6,1,5,4.3,4,4.8,17,,0,0.4,28,15,40,6,4,10,150,130,180,22,1.471
8041,4,Cg,0.8,1,203,0.3,0.1,2,4.3,4,4.8,17,,0,0.4,28,15,40,6,4,10,150,130,180,22,1.602
8041,5,Cg,1,1.2,214,0.3,0.1,2,4.3,4,4.8,17,,0,0.4,70,45,85,16,10,35,110,90,150,54,1.55
8050,1,Aap,0,0.25,105,2,1,3,4.5,4.2,4.8,11,,0,0.5,13,8,35,4,3,8,250,200,400,9,1.425
8050,2,Aa,0.25,0.7,105,1.5,1,3,4.3,4,4.8,11,,0,0.5,13,8,35,4,3,8,250,200,400,9,1.444
8050,3,Bwb,0.7,0.85,205,0.8,0.3,2,4.4,4,4.8,17,,0,0.4,11,6,35,4,3,8,250,200,400,7,1.548
8050,4,Cy,0.85,1.2,205,0.3,0.1,1,4.6,4,5,17,,0,0.4,9,6,35,3,3,8,250,200,400,6,1.574
8060,1,Aap,0,0.25,102,4.8,3,7,4.4,4.2,5,14,,0,0.4,14,8,18,4,3,6,160,140,180,10,1.395
8060,2,Aa,0.25,0.75,102,4.8,3,7,4.2,4,4.8,17,,0,0.4,12,8,18,4,3,6,160,140,180,8,1.398
8060,3,Ahb,0.75,0.9,102,3.9,2,7,4.2,4,4.8,19,,0,0.3,12,6,18,4,3,6,160,140,180,8,1.431
8060,4,Bhs,0.9,1.05,202,1.7,0.5,5,4.4,4,4.8,22,,0,0.3,10,6,18,3,2,6,160,140,180,7,1.601
8060,5,Cu,1.05,1.2,201,0.3,0.1,1,4.7,4,5,22,,0,0.3,8,6,18,3,2,6,160,140,180,5,1.673
8061,1,Aap,0,0.25,102,4.8,3,7,4.4,4.2,5,14,,0,0.5,14,8,18,4,3,6,160,140,180,10,1.395
8061,2,Aa,0.25,0.75,102,4.8,3,7,4.2,4,4.8,17,,0,0.5,12,8,18,4,3,6,160,140,180,8,1.398
8061,3,Ahb,0.75,0.85,102,4,2,7,4.3,4,4.8,19,,0,0.4,12,6,18,4,3,6,160,140,180,8,1.428
8061,4,Bhs,0.85,1,202,1.3,0.3,5,4.4,4,4.8,22,,0,0.4,15,6,35,5,3,6,160,140,180,10,1.608
8061,5,Cg,1,1.2,214,0.3,0.1,2,4.4,3.9,4.8,22,,0,0.4,60,45,85,20,10,40,120,90,150,40,1.512
8070,1,Aap,0,0.25,102,4.8,3,7,4.4,4.2,5,14,,0,0.4,11,7,16,3,2,6,170,140,200,8,1.398
8070,2,Aa,0.25,0.75,101,4,3,7,4.2,4,4.8,17,,0,0.4,9,7,16,3,2,6,170,140,200,6,1.43
8070,3,Ahb,0.75,0.9,201,3.9,2,7,4.2,4,4.8,19,,0,0.3,9,6,18,3,3,6,170,140,180,6,1.503
8070,4,Bhs,0.9,1.05,201,1.7,0.5,5,4.4,4,4.8,22,,0,0.3,8,6,18,3,2,6,170,140,180,5,1.602
8070,5,Cu,1.05,1.2,205,0.3,0.1,1,4.7,4,5,22,,0,0.3,8,6,18,3,2,6,310,200,500,5,1.484
9018090,1,Aap,0,0.25,103,5,3,7,4.6,4.2,5,14,,0,0.4,21,15,35,4,3,8,150,130,180,17,1.369
9018090,2,Aa,0.25,0.7,103,4.5,3,7,4.4,4,4.8,17,,0,0.4,19,15,35,4,3,8,150,130,180,15,1.392
9018090,3,Ahb,0.7,0.9,103,3.3,2,7,4.4,4,4.8,19,,0,0.3,19,15,35,4,3,8,150,130,180,15,1.436
9018090,4,Bhs,0.9,1.1,203,1.6,0.5,5,4.4,4,4.8,22,,0,0.3,19,15,35,4,3,8,150,130,180,15,1.58
9018090,5,Cu,1.1,1.2,203,0.3,0.1,1,4.8,4,5,22,,0,0.3,19,10,35,4,3,8,150,130,180,15,1.642
9028090,1,Aap,0,0.25,103,5,3,7,4.6,4.2,5,14,,0,0.4,21,15,30,4,3,8,150,130,180,17,1.369
9028090,2,Aa,0.25,0.7,103,4.5,3,7,4.4,4,4.8,17,,0,0.4,19,15,30,4,3,8,150,130,180,15,1.392
9028090,3,Ahb,0.7,0.9,103,3.3,2,7,4.4,4,4.8,19,,0,0.3,19,15,35,4,3,8,150,130,180,15,1.436
9028090,4,Bhs,0.9,1.1,203,1.6,0.5,5,4.4,4,4.8,22,,0,0.3,19,15,35,4,3,8,150,130,180,15,1.58
9028090,5,Cu,1.1,1.2,203,0.3,0.1,1,4.8,4,5,22,,0,0.3,19,10,35,4,3,8,150,130,180,15,1.642
8091,1,Aap,0,0.25,103,5,3,7,4.6,4.2,5,14,,0,0.4,21,15,30,4,3,8,150,130,180,17,1.369
8091,2,Aa,0.25,0.7,103,4.5,3,7,4.4,4,4.8,17,,0,0.4,19,15,30,4,3,8,150,130,180,15,1.392
8091,3,Ahb,0.7,0.9,102,3.3,2,7,4.4,4,4.8,19,,0,0.3,14,10,35,4,3,8,150,130,180,10,0.304
8091,4,Bhs,0.9,1.1,202,1.6,0.5,5,4.4,4,4.8,22,,0,0.3,12,8,35,4,3,8,150,130,180,8,0.31
8091,5,Cu,1.1,1.2,205,0.3,0.1,1,4.8,4,5,22,,0,0.3,10,8,35,4,3,8,280,200,500,6,1.526
8100,1,Aap,0,0.25,103,6,4,10,4.4,4,5,14,,0,0.4,22,15,30,5,3,8,160,130,180,17,1.334
8100,2,Aa,0.25,0.65,103,5,3,8,4.2,3.9,4.8,17,,0,0.4,22,15,30,5,3,8,160,130,180,17,1.368
8100,3,BCb,0.65,0.9,202,1,0.3,5,4.2,3.9,4.8,22,,0,0.3,15,8,30,5,3,8,170,130,180,10,1.621
8100,4,Cg,0.9,1.2,206,0.3,0.1,1,4.1,3.9,4.8,22,,0,0.3,38,30,50,16,12,25,170,130,180,22,1.55
8101,1,Aap,0,0.25,103,6,4,10,4.4,4,5,14,,0,0.4,28,15,40,5,3,10,150,130,180,23,1.314
8101,2,Aa,0.25,0.6,103,5,3,8,4.2,3.9,4.8,17,,0,0.4,28,15,40,5,3,10,150,130,180,23,1.347
8101,3,Ahb,0.6,0.75,103,3.6,2,8,4.2,3.9,4.8,19,,0,0.3,25,15,40,5,3,10,150,130,180,20,1.406
8101,4,Bhb,0.75,0.9,203,1.3,0.3,5,4.3,3.9,4.8,22,,0,0.3,25,10,40,5,3,10,150,130,180,20,1.57
8101,5,Cg,0.9,1.2,214,0.3,0.1,1,4.3,3.9,4.8,22,,0,0.3,55,45,85,12,8,20,120,100,150,43,1.589
8110,1,Aap,0,0.25,105,4,3,6,4.6,4.2,5,14,,0,0.4,13,9,18,4,3,6,250,200,400,9,1.354
8110,2,Aa,0.25,0.6,105,3.5,2,6,4.3,4,4.8,17,,0,0.4,13,9,18,4,3,6,250,200,400,9,1.371
8110,3,Bhb,0.6,0.9,205,1.1,0.3,3,4.4,4,4.8,19,,0,0.3,10,6,18,3,2,6,250,200,400,7,1.536
8110,4,Cu,0.9,1.2,205,0.3,0.1,1,4.6,4,5,22,,0,0.3,8,6,18,3,2,6,250,200,400,5,1.575
8120,1,Aap,0,0.3,101,1.5,0.5,4,7,7,8,14,,2,0.3,5,3,20,2,2,6,200,180,240,3,1.514
8120,2,Aa,0.3,0.5,101,1,0.5,4,7,7,8,15,,2,0.2,5,3,20,2,2,6,200,180,240,3,1.535
8120,3,Cu,0.5,1.2,201,0.3,0.1,1,7,7,8,20,,4,0.2,5,3,20,2,2,6,200,180,240,3,1.649
9010,1,Aap,0,0.3,108,3,2,7,6,5.5,8,11,,0.6,0.5,50,40,65,12,8,18,80,70,100,38,1.452
9010,2,Aa,0.3,0.7,108,2.5,1,5,6.6,5.5,8,11,,0.6,0.5,50,40,65,12,8,18,80,70,100,38,1.471
9010,3,Cu,0.7,1.2,207,0.3,0.1,4,7.5,6,8,11,,4,0.3,45,40,65,10,8,18,80,70,100,35,1.609
9020,1,Aap,0,0.25,113,4.2,2,5,5.2,4.8,5.5,12,,0,0.7,75,65,85,12,8,14,120,90,140,63,1.403
9020,2,Aa,0.25,0.6,113,3,1,4,4.9,4.6,5.3,12,,0,0.7,78,65,85,12,8,14,120,90,140,66,1.452
9020,3,Cu,0.6,1.2,214,0.4,0.1,1,5,4.6,5.3,16,,0,0.7,81,65,85,14,8,20,120,90,140,67,1.556
10010,1,Aap,0,0.2,102,5.5,3,8,4.8,4.5,5.2,11,,0,0.8,14,8,18,4,3,6,170,150,200,10,1.368
10010,2,ACg,0.2,0.3,102,2.5,1,5,5,4.8,6,13,,0,0.8,14,8,16,4,3,6,170,150,200,10,1.48
10010,3,Cg1,0.3,0.6,202,0.8,0.1,2,5.2,5,6,14,,0,0.4,14,8,35,4,2,6,170,150,200,10,1.633
10010,4,Cg2,0.6,1.2,201,0.3,0.1,2,5.6,5,6,14,,0,0.4,9,6,35,3,2,6,170,150,200,6,1.669
10016,1,Apg,0,0.2,101,5.5,3,10,5.2,4.8,6,10,,0,0.2,8,6,14,4,3,6,200,180,230,4,1.36
10016,2,ACg,0.2,0.3,101,2.5,1,5,5.2,4.8,6,10,,0,0.2,8,6,14,4,3,6,200,180,230,4,1.47
10016,3,Cg1,0.3,1.2,201,0.3,0.1,2,5.6,5,6.5,14,,0,0.1,4,2,14,3,2,6,200,180,230,1,1.65
10012,1,Aap,0,0.2,102,5.5,3,8,4.8,4.5,5.2,11,,0,0.8,14,8,18,4,3,6,170,150,200,10,1.368
10012,2,ACg,0.2,0.3,102,2.5,1,5,5,4.8,6,13,,0,0.8,14,8,16,4,3,6,170,150,200,10,1.48
10012,3,Cg1,0.3,0.6,202,0.8,0.1,2,5.2,5,6,14,,0,0.4,14,8,35,4,2,6,170,150,200,10,1.633
10012,4,Cg2,0.6,0.9,201,0.3,0.1,2,5.3,5,6,14,,0,0.4,9,6,35,3,2,6,170,150,200,6,1.669
10012,5,Cg3,0.9,1.2,205,0.3,0.1,2,5.6,5,6,14,,0,0.4,8,6,16,3,2,6,280,200,500,5,1.529
10013,1,Aap,0,0.2,102,5.5,3,8,4.8,4.5,5.2,11,,0,0.8,14,8,18,4,3,6,170,150,200,10,1.368
10013,2,ACg,0.2,0.3,102,2.5,1,5,5,4.8,6,13,,0,0.8,14,8,16,4,3,6,170,150,200,10,1.48
10013,3,Cg1,0.3,0.6,202,0.8,0.1,2,5.2,4.8,6,14,,0,0.6,14,8,35,4,2,6,170,150,200,10,1.633
10013,4,Cg2,0.6,0.9,202,0.3,0.1,2,5,4.6,6,14,,0,0.6,14,6,35,4,2,6,170,150,200,10,1.658
10013,5,Cg,0.9,1.2,206,0.3,0.1,2,4.5,4,6,14,,0,0.4,55,35,70,18,12,30,170,120,190,37,1.531
10014,1,Apg,0,0.2,101,5.5,3,10,5.2,4.8,6,10,,0,0.2,8,6,14,4,3,6,200,180,230,4,1.36
10014,2,ACg,0.2,0.3,101,2.5,1,5,5.2,4.8,6,10,,0,0.2,8,6,14,4,3,6,200,180,230,4,1.47
10014,3,Cg,0.3,0.6,201,0.3,0.1,2,5.6,5,6.5,14,,0,0.1,4,2,14,3,2,6,200,180,230,1,1.65
10014,4,Cw,0.6,1,218,65,50,85,4.9,4.5,5.5,14,verweerdMineraalarm,0,0.1,80,70,90,15,10,30,170,130,200,65,0.55
10014,5,Cu,1,1.2,201,0.3,0.1,2,5.6,5,6.5,14,,0,0.1,4,2,14,3,2,6,200,180,230,1,1.65
10020,1,Apg,0,0.15,108,7,4,10,5.2,4.8,5.5,11,,0.1,1.1,35,30,60,13,8,30,150,130,180,22,1.265
10020,2,Cg,0.15,0.35,209,1.6,1,5,5.2,4.8,5.5,13,,0.1,1.1,44,30,60,18,8,30,150,130,180,26,1.453
10020,3,Cg1,0.35,0.7,201,0.4,0.1,2,5.2,4.6,5.5,14,,0,0.6,9,4,20,4,2,6,170,130,180,5,1.664
10020,4,Cg2,0.7,1.2,201,0.3,0.1,2,5.8,4.6,6,14,,0.1,0.6,4,2,20,2,2,6,170,130,180,2,1.676
90110030,1,Aap,0,0.25,103,4,3,8,5.3,4.6,5.5,11,,0,1.1,23,15,35,6,4,8,150,130,180,17,1.399
90110030,2,ACg,0.25,0.3,103,2,1,5,5,4.6,5.5,11,,0,1.1,23,15,35,6,4,8,150,130,180,17,1.474
90110030,3,Cg1,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,0.8,18,10,35,4,2,8,150,130,180,14,1.641
90110030,4,Cg2,0.6,1.2,202,0.3,0.1,2,5.6,4.6,7,15,,0,0.8,11,6,35,3,2,6,160,130,180,8,1.668
90210030,1,Aap,0,0.2,103,5.2,3,10,5,4.6,5.2,11,,0,1.1,23,15,35,6,4,8,150,130,180,17,1.418
90210030,2,ACg,0.2,0.3,103,2.4,1,5,5,4.6,5.5,11,,0,1.1,23,15,35,6,4,8,150,130,180,17,1.459
90210030,3,Cg1,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,0.8,18,10,35,4,2,8,150,130,180,14,1.641
90210030,4,Cg2,0.6,1.2,202,0.3,0.1,2,5.6,4.6,7,15,,0,0.8,11,6,35,3,2,6,160,130,180,8,1.668
90310030,1,Ahg,0,0.15,103,5.2,3,10,4.1,3.6,5,14,,0,0.9,23,15,35,6,4,8,150,130,180,17,1.357
90310030,2,Cg,0.15,0.3,203,0.9,1,5,4.1,3.6,5,14,,0,0.9,23,15,35,6,4,8,150,130,180,17,1.597
90310030,3,Cg1,0.3,0.6,203,0.4,0.1,2,4.8,4.6,5.5,15,,0,0.6,18,10,35,4,2,8,150,130,180,14,1.641
90310030,4,Cg2,0.6,1.2,201,0.3,0.1,2,5.6,4.6,7,15,,0,0.6,8,6,35,3,2,6,160,130,180,5,1.673
10040,1,Aap,0,0.2,103,5,3,10,5,4.6,5.2,11,,0,1.1,23,15,35,6,4,8,160,140,200,17,1.365
10040,2,ACg,0.2,0.3,103,2,1,5,5,4.6,5.5,11,,0,1.1,20,15,35,5,4,8,160,130,180,15,1.486
10040,3,Cg1,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,0.8,18,10,35,4,2,8,160,130,180,14,1.643
10040,4,Cg2,0.6,0.9,202,0.3,0.1,2,5.2,4.6,6,15,,0,0.8,11,6,35,3,2,6,160,130,180,8,1.668
10040,5,Cg3,0.9,1.2,205,0.3,0.1,2,5.6,4.6,6,15,,0,0.8,8,6,20,3,2,6,300,200,500,5,1.499
10060,1,Aap,0,0.2,103,5.5,3,10,5,4.6,5.2,11,,0,1.1,25,15,35,7,4,10,150,130,180,18,1.34
10060,2,ACg,0.2,0.3,103,2.4,1,5,5,4.6,5.5,11,,0,1.1,25,15,35,7,4,10,150,130,180,18,1.451
10060,3,Cg,0.3,0.8,203,0.3,0.1,2,5,4.6,5.5,15,,0,0.8,22,15,35,5,4,10,160,130,180,17,1.632
10060,4,Cg,0.8,1.2,206,0.3,0.1,1,4.8,4.6,6,15,,0,0.8,35,25,45,16,15,30,170,150,180,19,1.55
10061,1,Aap,0,0.2,103,5.5,3,10,5,4.6,5.2,11,,0,1.1,25,15,35,7,4,10,140,130,180,18,1.335
10061,2,ACg,0.2,0.3,203,2.4,1,5,5,4.6,5.5,11,,0,1.1,25,15,35,7,4,10,140,130,180,18,1.515
10061,3,Cg1,0.3,0.5,203,0.4,0.1,2,5,4.6,5.5,15,,0,0.8,25,15,35,7,4,10,140,130,180,18,1.605
10061,4,Cg2,0.5,0.9,203,0.3,0.1,2,5,4.6,5.5,15,,0,0.8,22,10,35,5,4,8,140,130,180,17,1.623
10061,5,Cg,0.9,1.2,214,0.3,0.1,2,5.3,4.6,6,15,,0,0.8,70,45,85,12,6,18,120,100,150,58,1.589
10070,1,Apg,0,0.15,103,6,3,10,5,4.6,5.2,11,,0,2.3,27,15,35,7,4,10,150,130,180,20,1.318
10070,2,Cg1,0.15,0.3,203,1.2,1,5,5,4.6,5.5,11,,0,2,27,15,35,7,4,10,150,130,180,20,1.566
10070,3,Cg2,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,1.5,18,10,35,4,2,8,150,130,180,14,1.641
10070,4,Cg3,0.6,1.2,202,0.3,0.1,2,5.6,4.6,7,15,,0,0.8,14,6,35,3,2,6,160,130,180,11,1.66
10071,1,Apg,0,0.15,103,6,3,10,5,4.6,5.2,11,,0,2.3,27,15,35,7,4,10,150,130,180,20,1.318
10071,2,Cg1,0.15,0.3,203,1.2,1,5,5,4.6,5.5,11,,0,2,27,15,35,7,4,10,150,130,180,20,1.566
10071,3,Cg2,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,1.5,18,10,35,4,2,8,150,130,180,14,1.641
10071,4,Cg3,0.6,1,202,0.3,0.1,2,5.2,4.6,7,15,,0,0.8,11,6,35,3,2,6,160,130,180,8,1.668
10071,5,Cg4,1,1.2,205,0.3,0.1,2,5.7,4.6,7,15,,0,0.8,8,6,20,3,2,6,300,200,500,5,1.499
10072,1,Apg,0,0.15,103,6,3,10,5,4.6,5.2,11,,0,2.3,27,15,35,7,4,10,150,130,180,20,1.318
10072,2,Cg1,0.15,0.3,203,1.2,1,5,5,4.6,5.5,11,,0,2,27,15,35,7,4,10,150,130,180,20,1.566
10072,3,Cg2,0.3,0.9,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,1.5,20,10,35,4,2,8,150,130,180,16,1.634
10072,4,Cg,0.9,1.2,214,0.3,0.1,2,5.2,4.6,7,15,,0,0.8,70,45,85,13,10,18,130,120,160,57,1.579
10080,1,Apg,0,0.15,108,8,4,15,5.2,4.8,6,11,,0,1.4,35,30,60,13,8,30,150,130,180,22,1.213
10080,2,Cg,0.15,0.3,210,2,1,5,5.2,4.8,6,11,,0,1.4,44,30,60,18,8,30,150,130,180,26,1.438
10080,3,Cg1,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,0.8,22,10,35,4,2,8,150,130,180,18,1.626
10080,4,Cg2,0.6,1.2,202,0.3,0.1,2,5.8,4.6,7,15,,0,0.8,13,6,35,3,2,6,160,130,180,10,1.663
10081,1,Apg,0,0.15,108,8,4,15,5.2,4.8,6,11,,0.1,1.4,35,30,60,13,8,30,150,130,180,22,1.213
10081,2,Cg,0.15,0.3,210,2,1,5,5.2,4.8,6,11,,0.1,1.4,44,30,60,18,8,30,150,130,180,26,1.438
10081,3,Cg1,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,0.8,20,10,35,4,2,8,150,130,180,16,1.634
10081,4,Cg2,0.6,0.9,202,0.3,0.1,2,5.2,4.6,6,15,,0,0.8,12,6,35,3,2,6,160,130,180,9,1.666
10081,5,Cg3,0.9,1.2,205,0.3,0.1,2,5.8,4.6,7,15,,0.1,0.8,9,6,20,2,2,6,280,200,500,7,1.528
10090,1,Apg,0,0.15,108,6.5,4,15,5.2,4.8,6,11,,0.1,2.3,40,30,60,15,8,30,150,130,180,25,1.276
10090,2,Cg,0.15,0.3,210,2,1,5,5.2,4.8,6,11,,0.1,2,50,30,60,20,8,30,150,130,180,30,1.422
10090,3,Cg1,0.3,0.6,203,0.4,0.1,2,5.2,4.6,5.5,15,,0,1.5,22,10,35,4,2,8,150,130,180,18,1.626
10090,4,Cg2,0.6,1.2,202,0.3,0.1,2,5.6,4.6,7,15,,0.1,0.8,13,6,35,3,2,6,160,130,180,10,1.663
10100,1,Apg,0,0.2,105,5,2,8,5,4.6,5.2,11,,0,0.2,12,3,14,3,3,6,250,200,300,9,1.322
10100,2,ACg,0.2,0.35,205,0.8,0.5,5,5,4.6,5.5,11,,0,0.2,10,3,14,3,3,6,250,200,300,7,1.549
10100,3,Cg,0.35,0.85,205,0.3,0.1,2,6,5,7,15,,0,0.1,6,3,14,2,1,5,250,200,300,4,1.578
10100,4,Ci,0.85,1.2,210,0.6,0.1,5,7,5.5,7,15,,0,0.1,60,40,80,20,12,30,80,70,100,40,1.483
10110,1,Ap,0,0.25,102,5.5,3,8,4.8,4.6,5.2,14,,0,0.2,12,8,18,4,2,6,160,140,180,8,1.373
10110,2,Cu,0.25,0.5,202,0.2,0.2,1,4.8,4.6,5.2,20,,0,0.2,12,8,18,3,2,6,160,140,180,9,1.671
10110,3,Cg,0.5,1.2,201,0.2,0.2,1,5.3,4.8,6,22,,0,0.2,8,6,30,2,2,6,160,140,180,6,1.679
10111,1,Ap,0,0.25,102,5.5,3,8,4.8,4.6,5.2,14,,0,0.2,12,8,18,4,2,6,160,140,180,8,1.373
10111,2,Cu,0.25,0.4,202,0.2,0.2,1,4.8,4.6,5.2,20,,0,0.2,12,8,18,3,2,6,160,140,180,9,1.671
10111,3,Cg1,0.4,0.9,201,0.2,0.2,1,5.3,4.8,6,22,,0,0.2,8,6,30,2,2,6,160,140,180,6,1.679
10111,4,Cg2,0.9,1.2,205,0.2,0.2,1,5.3,4.8,6,22,,0,0.2,8,6,30,2,2,6,290,200,400,6,1.518
10112,1,Ap,0,0.25,102,5.5,3,8,4.8,4.6,5.2,14,,0,0.2,15,8,18,4,2,6,160,140,180,11,1.368
10112,2,AC,0.25,0.4,202,0.8,0.2,4,4.8,4.6,5.2,20,,0,0.2,15,8,18,3,2,6,160,140,180,12,1.633
10112,3,Cg,0.4,0.9,202,0.3,0.1,2,4.8,4.6,5.2,22,,0,0.2,12,8,30,3,2,6,160,140,180,9,1.666
10112,4,Cg,0.9,1.2,214,0.3,0.1,2,4.8,4.6,5.2,22,,0,0.2,80,45,90,18,12,24,120,100,160,62,1.531
10120,1,Ap,0,0.25,108,3,3,8,6,4.6,7,12,,0,0.4,44,30,60,16,8,25,110,90,130,28,1.419
10120,2,Ahb,0.25,0.4,202,3,2,8,5.2,4.6,7,12,,0,0.4,15,8,18,4,2,8,150,130,180,11,1.53
10120,3,Cu,0.4,0.7,202,0.3,0.1,1,5.2,4.6,6,20,,0,0.2,13,8,18,4,2,8,150,130,180,9,1.661
10120,4,Cg,0.7,1.2,201,0.2,0.1,1,5.4,4.6,6,20,,0,0.2,8,6,18,2,2,8,160,130,180,6,1.679
10121,1,Ap,0,0.2,108,3,3,8,5.2,4.6,7,12,,0,0.4,44,30,60,16,8,25,110,90,130,28,1.419
10121,2,Cg,0.2,0.35,209,1,0.5,5,5.2,4.6,7,12,,0,0.4,44,30,60,16,8,25,110,90,130,28,1.496
10121,3,Ahb,0.35,0.5,203,4,2,8,5.2,4.6,6,20,,0,0.2,22,14,28,4,2,6,160,130,180,18,1.469
10121,4,Cu,0.5,0.9,203,0.3,0.1,2,4.8,4.6,6,20,,0,0.2,18,10,35,4,2,6,160,130,180,14,1.648
10121,5,Cg,0.9,1.2,206,0.3,0.1,2,4.6,4.4,6,20,,0,0.2,38,25,45,15,10,20,170,150,180,23,1.559
10130,1,Ap,0,0.25,103,5.5,3,8,4.8,4.6,5.2,14,,0,0.2,24,15,40,5,3,6,140,130,180,19,1.338
10130,2,BC,0.25,0.4,203,0.3,0.2,2,4.8,4.6,5.2,20,,0,0.2,21,15,40,5,3,6,140,130,180,16,1.627
10130,3,Cu,0.4,1.2,203,0.2,0.2,2,5.2,4.6,6,22,,0,0.2,21,10,40,5,3,6,140,130,180,16,1.632
10140,1,Ap,0,0.25,103,5.5,3,8,4.8,4.6,5.2,14,,0,0.2,24,15,35,5,3,6,150,130,180,19,1.344
10140,2,Cu1,0.25,0.4,203,0.3,0.2,2,4.8,4.6,5.2,20,,0,0.2,21,15,35,5,3,6,150,130,180,16,1.635
10140,3,Cu2,0.4,0.7,202,0.2,0.1,2,5,4.6,5.2,22,,0,0.2,14,10,35,3,2,6,150,130,180,11,1.663
10140,4,Cu3,0.7,1.2,205,0.2,0.1,2,4.8,4.6,5.2,22,,0,0.2,8,4,25,3,2,6,280,200,400,5,1.533
10150,1,Ap,0,0.25,103,6.5,3,10,4.8,4.6,5.2,14,,0,0.2,24,15,40,6,4,8,140,120,180,18,1.306
9014120,4,BCb,0.6,0.75,202,0.7,0.3,1,4.5,4.2,5,25,,0,0.2,15,8,35,3,2,6,150,130,170,12,1.635
9014120,5,Cu,0.75,1.2,202,0.3,0.1,1,4.7,4,5,25,,0,0.3,13,8,35,3,2,6,150,130,170,10,1.661
9024120,1,Aap,0,0.25,103,5,3,10,4.7,4.5,5.2,12,,0,0.3,22,15,35,5,2,6,150,130,170,17,1.366
9024120,2,Ahb,0.25,0.4,103,4.7,3,10,4.6,4.5,5.2,17,,0,0.22,22,15,35,5,3,6,150,130,170,17,1.377
9024120,3,Bhb,0.4,0.6,203,1.8,1,5,4.5,4.2,5,25,,0,0.2,22,15,35,4,2,6,150,130,170,18,1.56
9024120,4,BCb,0.6,0.75,202,0.7,0.3,1,4.5,4.2,5,25,,0,0.2,15,8,35,3,2,6,150,130,170,12,1.635
9024120,5,Cu,0.75,1.2,202,0.3,0.1,1,4.7,4,5,25,,0,0.3,13,8,35,3,2,6,150,130,170,10,1.661
11070,2,Cu,0.07,1.2,201,0.2,0.2,1,7.5,7,7.8,18,,3,0.2,2,2,8,1,1,4,180,170,210,1,1.676
3060,6,Cu,1,1.2,206,0.3,0.1,1,4.1,3.8,4.5,22,,0,0.4,40,35,50,15,12,20,175,140,200,25,1.559
3070,1,Aap,0,0.25,105,4,2,6,4.7,4.2,5.2,17,,0,0.3,15,8,25,4,2,6,260,200,400,11,1.339
3070,2,Aa,0.25,0.4,105,3,1.5,5,4.4,3.8,5.2,17,,0,0.3,13,8,25,4,2,6,260,200,400,9,1.376
3070,3,Bw,0.4,0.55,205,1.3,0.5,3,4.2,3.8,5,16,,0,0.4,10,6,25,3,2,6,260,200,400,7,1.513
3070,4,BCw,0.55,0.8,205,0.7,0.4,2,4.2,3.8,5,16,,0,0.4,10,6,25,3,2,6,260,200,400,7,1.539
3070,5,Cu,0.8,1.2,205,0.3,0.1,1,4.4,4,5,22,,0,0.3,8,6,25,3,2,6,260,200,400,5,1.56
9014010,1,Ap,0,0.25,102,5.4,2,7,4.8,4.2,5.2,17,,0,0.2,13,6,16,3,2,4,160,130,200,10,1.375
9014010,2,Bhe,0.25,0.4,202,2.2,0.8,5,4.5,4,5,25,,0,0.2,11,6,16,3,2,4,160,130,200,8,1.576
9014010,3,BCe,0.4,0.6,202,1,0.4,2,4.5,4,5,25,,0,0.2,11,6,16,3,2,4,160,130,200,8,1.633
9014010,4,Cg,0.6,1.2,201,0.3,0.1,1,4.7,4.5,5,25,,0,0.3,9,6,20,3,2,4,160,130,200,6,1.672
9024010,1,Ap,0,0.25,102,5.7,2,9,4.8,4.2,5.2,17,,0,0.2,13,6,16,3,2,4,160,130,200,10,1.365
